Nodes,Edges,Graph Type,MST Weight,Prim Time (s),Kruskal Time (s)
20,98,tree + 30% edges,92.0,0.0010457038879394531,0.0006947517395019531
20,113,tree + 40% edges,112.0,0.0004374980926513672,0.0004413127899169922
20,126,tree + 50% edges,95.0,0.0005342960357666016,0.00047206878662109375
20,134,tree + 60% edges,125.0,0.0004355907440185547,0.0005154609680175781
20,151,tree + 70% edges,97.0,0.00044536590576171875,0.0005574226379394531
20,157,tree + 80% edges,101.0,0.0004315376281738281,0.0005662441253662109
20,166,tree + 90% edges,86.5,0.0006854534149169922,0.0005843639373779297
87,3741,complete,679,0.009831666946411133,0.02336573600769043
87,86,tree,679,0.007228851318359375,0.008992195129394531
87,752,tree + 10% edges,304.5,0.0055694580078125,0.0039048194885253906
87,1306,tree + 20% edges,195.0,0.0064852237701416016,0.005366086959838867
87,1721,tree + 30% edges,176.5,0.0067598819732666016,0.00653839111328125
87,2108,tree + 40% edges,156.0,0.017266273498535156,0.010927438735961914
87,2391,tree + 50% edges,145.5,0.0075871944427490234,0.015918254852294922
87,2665,tree + 60% edges,134.0,0.007898092269897461,0.015478372573852539
87,2850,tree + 70% edges,139.5,0.007456302642822266,0.010524511337280273
87,2987,tree + 80% edges,173.5,0.0069043636322021484,0.01051187515258789
87,3146,tree + 90% edges,137.0,0.007136344909667969,0.010642051696777344
11,55,complete,197,0.0003445148468017578,0.00029397010803222656
11,10,tree,197,0.00019168853759765625,0.00021648406982421875
11,18,tree + 10% edges,152.0,0.00013303756713867188,0.0001232624053955078
11,22,tree + 20% edges,141.5,0.0001690387725830078,0.00012540817260742188
11,34,tree + 30% edges,165.5,0.0001518726348876953,0.0001685619354248047
11,35,tree + 40% edges,74.5,0.0003139972686767578,0.000400543212890625
11,39,tree + 50% edges,150.5,0.0001728534698486328,0.0001709461212158203
11,41,tree + 60% edges,111.5,0.0001571178436279297,0.0001881122589111328
11,42,tree + 70% edges,170.0,0.0001652240753173828,0.00018715858459472656
11,44,tree + 80% edges,146.5,0.0001513957977294922,0.00017833709716796875
11,45,tree + 90% edges,181.5,0.00018525123596191406,0.00019311904907226562
45,990,complete,523,0.00299835205078125,0.0055539608001708984
45,44,tree,523,0.002796173095703125,0.0027420520782470703
45,210,tree + 10% edges,279.0,0.001669168472290039,0.0010170936584472656
45,345,tree + 20% edges,182.5,0.0018315315246582031,0.0013234615325927734
45,470,tree + 30% edges,165.0,0.001978635787963867,0.00189971923828125
45,562,tree + 40% edges,128.5,0.002256155014038086,0.002569437026977539
45,639,tree + 50% edges,127.5,0.0019540786743164062,0.0023567676544189453
45,690,tree + 60% edges,147.0,0.0019550323486328125,0.002249479293823242
45,784,tree + 70% edges,96.0,0.0021750926971435547,0.0029680728912353516
45,794,tree + 80% edges,111.5,0.0020732879638671875,0.0031282901763916016
45,846,tree + 90% edges,98.0,0.002068758010864258,0.002632617950439453
61,1830,complete,617,0.004938602447509766,0.009769201278686523
61,60,tree,617,0.003523588180541992,0.003980875015258789
61,369,tree + 10% edges,346.0,0.0030972957611083984,0.0015997886657714844
61,654,tree + 20% edges,211.5,0.003204822540283203,0.0023589134216308594
61,845,tree + 30% edges,150.5,0.0034034252166748047,0.0029153823852539062
61,1011,tree + 40% edges,166.0,0.003202199935913086,0.0035839080810546875
61,1179,tree + 50% edges,148.5,0.0033130645751953125,0.004212856292724609
61,1301,tree + 60% edges,113.0,0.0036346912384033203,0.005179405212402344
61,1390,tree + 70% edges,153.0,0.004148006439208984,0.004374504089355469
61,1468,tree + 80% edges,149.5,0.0037643909454345703,0.005276918411254883
61,1553,tree + 90% edges,151.5,0.0035314559936523438,0.004888057708740234
47,1081,complete,498,0.0027468204498291016,0.0057909488677978516
47,46,tree,498,0.0019826889038085938,0.002460479736328125
47,231,tree + 10% edges,280.5,0.0018825531005859375,0.0010137557983398438
47,395,tree + 20% edges,145.0,0.0018506050109863281,0.00177001953125
47,517,tree + 30% edges,157.0,0.0021877288818359375,0.0020360946655273438
47,611,tree + 40% edges,169.5,0.002190113067626953,0.0020627975463867188
47,698,tree + 50% edges,133.0,0.0022649765014648438,0.003247976303100586
47,779,tree + 60% edges,116.5,0.0025703907012939453,0.002572298049926758
47,817,tree + 70% edges,143.5,0.0024144649505615234,0.0030999183654785156
47,881,tree + 80% edges,127.0,0.005414724349975586,0.006844758987426758
47,909,tree + 90% edges,130.5,0.004494428634643555,0.003219127655029297
34,561,complete,395,0.0018680095672607422,0.004528045654296875
34,33,tree,395,0.0021500587463378906,0.0017778873443603516
34,128,tree + 10% edges,229.5,0.0011990070343017578,0.0006198883056640625
34,211,tree + 20% edges,128.5,0.0017528533935546875,0.0013840198516845703
34,268,tree + 30% edges,174.0,0.002367734909057617,0.003595590591430664
34,316,tree + 40% edges,144.0,0.0018062591552734375,0.0018291473388671875
34,367,tree + 50% edges,116.0,0.002579927444458008,0.0029845237731933594
34,410,tree + 60% edges,115.0,0.0017442703247070312,0.0018107891082763672
34,418,tree + 70% edges,107.0,0.0012705326080322266,0.0018925666809082031
34,449,tree + 80% edges,119.5,0.002680540084838867,0.003772258758544922
34,466,tree + 90% edges,125.0,0.0020720958709716797,0.0016369819641113281
33,528,complete,468,0.0017046928405761719,0.004426479339599609
33,32,tree,468,0.0018815994262695312,0.002285003662109375
33,120,tree + 10% edges,244.5,0.001188516616821289,0.0006747245788574219
33,196,tree + 20% edges,140.0,0.001264333724975586,0.0008690357208251953
33,251,tree + 30% edges,177.0,0.002209901809692383,0.0017170906066894531
33,304,tree + 40% edges,162.5,0.0014221668243408203,0.0014445781707763672
33,355,tree + 50% edges,155.5,0.001336812973022461,0.0012927055358886719
33,378,tree + 60% edges,132.5,0.0012078285217285156,0.0013575553894042969
33,408,tree + 70% edges,140.0,0.002543210983276367,0.002335071563720703
33,438,tree + 80% edges,125.5,0.0017278194427490234,0.0015223026275634766
33,451,tree + 90% edges,114.5,0.0012409687042236328,0.0014946460723876953
77,2926,complete,612,0.010814905166625977,0.018992900848388672
77,76,tree,612,0.008649110794067383,0.007813692092895508
77,581,tree + 10% edges,299.5,0.007838726043701172,0.002898693084716797
77,1006,tree + 20% edges,223.5,0.004945516586303711,0.00729680061340332
77,1336,tree + 30% edges,181.0,0.005988359451293945,0.0069580078125
77,1629,tree + 40% edges,146.5,0.006299734115600586,0.007294178009033203
77,1881,tree + 50% edges,132.0,0.006842136383056641,0.009253978729248047
77,2061,tree + 60% edges,124.5,0.006014585494995117,0.010834693908691406
77,2207,tree + 70% edges,136.0,0.009874105453491211,0.010210752487182617
77,2338,tree + 80% edges,146.0,0.009515047073364258,0.008230209350585938
77,2422,tree + 90% edges,124.5,0.009151935577392578,0.00931549072265625
30,435,complete,412,0.002172231674194336,0.00495600700378418
30,29,tree,412,0.001215219497680664,0.0011429786682128906
30,103,tree + 10% edges,229.0,0.0009186267852783203,0.000701904296875
30,163,tree + 20% edges,204.5,0.0012392997741699219,0.001066446304321289
30,213,tree + 30% edges,126.0,0.0011870861053466797,0.0008544921875
30,252,tree + 40% edges,203.0,0.001127004623413086,0.0012040138244628906
30,286,tree + 50% edges,156.5,0.0009417533874511719,0.0011055469512939453
30,324,tree + 60% edges,116.5,0.002004861831665039,0.0025091171264648438
30,332,tree + 70% edges,173.5,0.002703428268432617,0.002584695816040039
30,348,tree + 80% edges,135.5,0.0019078254699707031,0.002528667449951172
30,377,tree + 90% edges,104.0,0.0020437240600585938,0.0026781558990478516
96,4560,complete,742,0.019061565399169922,0.036481380462646484
96,95,tree,742,0.01614069938659668,0.02369523048400879
96,904,tree + 10% edges,295.5,0.00815129280090332,0.0061147212982177734
96,1562,tree + 20% edges,222.0,0.010486841201782227,0.007664203643798828
96,2090,tree + 30% edges,184.0,0.00845646858215332,0.007542133331298828
96,2544,tree + 40% edges,160.5,0.011467456817626953,0.010242700576782227
96,2907,tree + 50% edges,128.0,0.009284257888793945,0.01081228256225586
96,3184,tree + 60% edges,169.0,0.008957862854003906,0.011801481246948242
96,3450,tree + 70% edges,157.0,0.009292840957641602,0.011174678802490234
96,3650,tree + 80% edges,137.0,0.008753061294555664,0.012309074401855469
96,3816,tree + 90% edges,148.0,0.009030818939208984,0.013732194900512695
67,2211,complete,611,0.006871223449707031,0.012099266052246094
67,66,tree,611,0.004745960235595703,0.005113363265991211
67,449,tree + 10% edges,302.0,0.003515958786010742,0.0019550323486328125
67,763,tree + 20% edges,229.0,0.004312992095947266,0.003439188003540039
67,1055,tree + 30% edges,156.0,0.00397038459777832,0.004333972930908203
67,1231,tree + 40% edges,148.0,0.004027128219604492,0.004622220993041992
67,1435,tree + 50% edges,130.5,0.004011631011962891,0.005094289779663086
67,1576,tree + 60% edges,140.0,0.004385709762573242,0.0057370662689208984
67,1685,tree + 70% edges,146.0,0.004467964172363281,0.0055561065673828125
67,1792,tree + 80% edges,129.0,0.005315065383911133,0.005616426467895508
67,1863,tree + 90% edges,106.5,0.00428318977355957,0.006211042404174805
27,351,complete,353,0.001428365707397461,0.0018947124481201172
27,26,tree,353,0.00130462646484375,0.001142263412475586
27,81,tree + 10% edges,275.5,0.0011055469512939453,0.0004153251647949219
27,137,tree + 20% edges,167.5,0.001013040542602539,0.0010998249053955078
27,183,tree + 30% edges,137.0,0.0008394718170166016,0.0007004737854003906
27,199,tree + 40% edges,179.5,0.0009551048278808594,0.0007143020629882812
27,230,tree + 50% edges,120.0,0.0010905265808105469,0.0008716583251953125
27,237,tree + 60% edges,129.5,0.0008790493011474609,0.0008413791656494141
27,270,tree + 70% edges,133.5,0.0008885860443115234,0.0009143352508544922
27,289,tree + 80% edges,144.5,0.0011811256408691406,0.0009729862213134766
27,306,tree + 90% edges,117.5,0.0010111331939697266,0.001033782958984375
96,4560,complete,778,0.012380361557006836,0.024007558822631836
96,95,tree,778,0.010420560836791992,0.011000394821166992
96,904,tree + 10% edges,359.5,0.007096767425537109,0.0038924217224121094
96,1572,tree + 20% edges,252.0,0.007498741149902344,0.006761312484741211
96,2119,tree + 30% edges,196.5,0.008169412612915039,0.0076334476470947266
96,2531,tree + 40% edges,167.5,0.008004188537597656,0.009185075759887695
96,2884,tree + 50% edges,145.5,0.01194453239440918,0.011132478713989258
96,3225,tree + 60% edges,136.5,0.009102106094360352,0.011347532272338867
96,3489,tree + 70% edges,154.0,0.009998083114624023,0.013284444808959961
96,3633,tree + 80% edges,145.0,0.008580684661865234,0.012456178665161133
96,3815,tree + 90% edges,146.0,0.009429693222045898,0.012020587921142578
65,2080,complete,606,0.006549358367919922,0.010867595672607422
65,64,tree,606,0.0036704540252685547,0.0049839019775390625
65,427,tree + 10% edges,282.5,0.0034210681915283203,0.002457857131958008
65,709,tree + 20% edges,174.0,0.003512144088745117,0.002800464630126953
65,949,tree + 30% edges,190.0,0.0036911964416503906,0.0034227371215820312
65,1171,tree + 40% edges,121.0,0.004075765609741211,0.0038263797760009766
65,1346,tree + 50% edges,148.0,0.0041048526763916016,0.005236387252807617
65,1481,tree + 60% edges,147.5,0.0039250850677490234,0.004759788513183594
65,1568,tree + 70% edges,138.5,0.006242990493774414,0.007688999176025391
65,1667,tree + 80% edges,155.0,0.004903554916381836,0.0054934024810791016
65,1747,tree + 90% edges,119.0,0.005088329315185547,0.006365776062011719
10,45,complete,197,0.0003733634948730469,0.00024318695068359375
10,9,tree,197,0.00016164779663085938,0.0002028942108154297
10,16,tree + 10% edges,150.5,0.000125885009765625,0.00010275840759277344
10,21,tree + 20% edges,144.0,0.00012159347534179688,0.0001289844512939453
10,20,tree + 30% edges,185.5,0.0001246929168701172,0.00010824203491210938
10,25,tree + 40% edges,96.5,0.0003249645233154297,0.0002799034118652344
10,32,tree + 50% edges,146.5,0.00012826919555664062,0.00014281272888183594
10,34,tree + 60% edges,124.0,0.00013446807861328125,0.00014853477478027344
10,37,tree + 70% edges,75.0,0.00013208389282226562,0.0002593994140625
10,36,tree + 80% edges,137.5,0.00013756752014160156,0.00016927719116210938
10,39,tree + 90% edges,96.0,0.00013017654418945312,0.00015807151794433594
87,3741,complete,698,0.010442018508911133,0.0210115909576416
87,86,tree,698,0.006690263748168945,0.009042501449584961
87,771,tree + 10% edges,267.5,0.0061187744140625,0.0032303333282470703
87,1292,tree + 20% edges,252.5,0.006462574005126953,0.004951000213623047
87,1744,tree + 30% edges,212.5,0.010263919830322266,0.006099224090576172
87,2079,tree + 40% edges,153.5,0.009693622589111328,0.010602474212646484
87,2386,tree + 50% edges,161.0,0.007409572601318359,0.010022878646850586
87,2637,tree + 60% edges,117.5,0.021663665771484375,0.025110960006713867
87,2843,tree + 70% edges,163.5,0.008489131927490234,0.013939857482910156
87,3008,tree + 80% edges,130.0,0.007826805114746094,0.010556221008300781
87,3148,tree + 90% edges,141.0,0.008795738220214844,0.01085519790649414
85,3570,complete,677,0.009183406829833984,0.018886089324951172
85,84,tree,677,0.007418394088745117,0.007928609848022461
85,709,tree + 10% edges,312.0,0.0056400299072265625,0.0032083988189697266
85,1234,tree + 20% edges,214.0,0.007535457611083984,0.005461454391479492
85,1642,tree + 30% edges,178.5,0.006514072418212891,0.01024174690246582
85,2027,tree + 40% edges,145.0,0.006743192672729492,0.007341623306274414
85,2299,tree + 50% edges,133.0,0.007640361785888672,0.009758949279785156
85,2518,tree + 60% edges,133.5,0.008343696594238281,0.008528709411621094
85,2679,tree + 70% edges,133.0,0.008725166320800781,0.008563041687011719
85,2852,tree + 80% edges,128.0,0.006854534149169922,0.009272575378417969
85,3010,tree + 90% edges,127.0,0.0073528289794921875,0.01282954216003418
58,1653,complete,584,0.004441738128662109,0.007931232452392578
58,57,tree,584,0.0034050941467285156,0.00395655632019043
58,350,tree + 10% edges,258.5,0.0027627944946289062,0.0019736289978027344
58,581,tree + 20% edges,242.5,0.0033156871795654297,0.002128124237060547
58,761,tree + 30% edges,206.0,0.0028655529022216797,0.0028023719787597656
58,946,tree + 40% edges,145.5,0.0029680728912353516,0.003461599349975586
58,1058,tree + 50% edges,130.5,0.0034236907958984375,0.0038309097290039062
58,1164,tree + 60% edges,165.0,0.009931564331054688,0.011380434036254883
58,1242,tree + 70% edges,129.5,0.009134054183959961,0.009531497955322266
58,1344,tree + 80% edges,130.5,0.0044023990631103516,0.005173444747924805
58,1414,tree + 90% edges,109.5,0.003955364227294922,0.005797863006591797
98,4753,complete,760,0.015073299407958984,0.025407075881958008
98,97,tree,760,0.007717132568359375,0.01107168197631836
98,923,tree + 10% edges,338.0,0.007090568542480469,0.0043447017669677734
98,1604,tree + 20% edges,238.5,0.007406949996948242,0.008931636810302734
98,2209,tree + 30% edges,163.0,0.007988929748535156,0.008047819137573242
98,2688,tree + 40% edges,176.0,0.00824284553527832,0.009586334228515625
98,3083,tree + 50% edges,154.5,0.008983612060546875,0.010108470916748047
98,3345,tree + 60% edges,141.0,0.008960485458374023,0.014811277389526367
98,3617,tree + 70% edges,152.0,0.009106159210205078,0.014908075332641602
98,3862,tree + 80% edges,119.5,0.00972294807434082,0.013663291931152344
98,3998,tree + 90% edges,141.5,0.009248971939086914,0.013396024703979492
28,378,complete,401,0.0012366771697998047,0.0019235610961914062
28,27,tree,401,0.0010111331939697266,0.0013120174407958984
28,94,tree + 10% edges,279.5,0.0009062290191650391,0.0005087852478027344
28,143,tree + 20% edges,163.5,0.0008649826049804688,0.0005519390106201172
28,177,tree + 30% edges,184.0,0.0008420944213867188,0.0006761550903320312
28,220,tree + 40% edges,142.0,0.0008308887481689453,0.0008351802825927734
28,252,tree + 50% edges,103.0,0.0015230178833007812,0.0009274482727050781
28,281,tree + 60% edges,139.0,0.00098419189453125,0.001196146011352539
28,290,tree + 70% edges,153.5,0.0010762214660644531,0.0009868144989013672
28,303,tree + 80% edges,120.0,0.0008287429809570312,0.0010106563568115234
28,309,tree + 90% edges,103.5,0.0008018016815185547,0.0010738372802734375
63,1953,complete,553,0.005545377731323242,0.010782241821289062
63,62,tree,553,0.006378173828125,0.008209705352783203
63,410,tree + 10% edges,279.5,0.0037980079650878906,0.0023751258850097656
63,687,tree + 20% edges,181.5,0.003688812255859375,0.002841472625732422
63,927,tree + 30% edges,157.5,0.0077250003814697266,0.006562471389770508
63,1102,tree + 40% edges,166.0,0.004428863525390625,0.004286766052246094
63,1270,tree + 50% edges,154.0,0.004032611846923828,0.0064737796783447266
63,1367,tree + 60% edges,149.5,0.00591278076171875,0.004983425140380859
63,1495,tree + 70% edges,157.0,0.004160404205322266,0.00509190559387207
